Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
books_source_repo,com.sismics.books.core.model.jpa,Role,getName,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,Role,setName,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,Role,getCreateDate,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,Role,setCreateDate,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,Role,getDeleteDate,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,Role,setDeleteDate,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,Role,toString,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,RoleBaseFunction,getId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,RoleBaseFunction,setId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,RoleBaseFunction,getRoleId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,RoleBaseFunction,setRoleId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,RoleBaseFunction,getBaseFunctionId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,RoleBaseFunction,setBaseFunctionId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,RoleBaseFunction,getCreateDate,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,RoleBaseFunction,setCreateDate,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,RoleBaseFunction,getDeleteDate,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,RoleBaseFunction,setDeleteDate,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,RoleBaseFunction,toString,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,Tag,getId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,Tag,setId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,Tag,getUserId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,Tag,setUserId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,Tag,getName,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,Tag,setName,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,Tag,getCreateDate,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,Tag,setCreateDate,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,Tag,getColor,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,Tag,setColor,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,Tag,getDeleteDate,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,Tag,setDeleteDate,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,Tag,toString,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,User,getId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,User,setId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,User,getLocaleId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,User,setLocaleId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,User,getRoleId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,User,setRoleId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,User,getUsername,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,User,setUsername,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,User,getPassword,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,User,setPassword,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,User,getEmail,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,User,setEmail,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,User,getTheme,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,User,setTheme,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,User,isFirstConnection,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,User,setFirstConnection,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,User,getCreateDate,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,User,setCreateDate,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,User,getDeleteDate,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,User,setDeleteDate,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,User,toString,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserApp,getId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserApp,setId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserApp,getUserId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserApp,setUserId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserApp,getAppId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserApp,setAppId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserApp,getAccessToken,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserApp,setAccessToken,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserApp,getExternalId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserApp,setExternalId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserApp,getUsername,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserApp,setUsername,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserApp,getEmail,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserApp,setEmail,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserApp,isSharing,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserApp,setSharing,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserApp,getCreateDate,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserApp,setCreateDate,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserApp,getDeleteDate,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserApp,setDeleteDate,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserApp,toString,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserBook,getId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserBook,setId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserBook,getBookId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserBook,setBookId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserBook,getUserId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserBook,setUserId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserBook,getCreateDate,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserBook,setCreateDate,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserBook,getDeleteDate,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserBook,setDeleteDate,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserBook,getReadDate,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserBook,setReadDate,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserBook,hashCode,7,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserBook,equals,29,10,1
books_source_repo,com.sismics.books.core.model.jpa,UserBook,toString,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserBookTag,getId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserBookTag,setId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserBookTag,getUserBookId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserBookTag,setUserBookId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserBookTag,getTagId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserBookTag,setTagId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserBookTag,hashCode,7,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserBookTag,equals,29,10,1
books_source_repo,com.sismics.books.core.model.jpa,UserBookTag,toString,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserContact,getId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserContact,setId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserContact,getUserId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserContact,setUserId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserContact,getAppId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserContact,setAppId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserContact,getExternalId,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserContact,setExternalId,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserContact,getFullName,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserContact,setFullName,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserContact,getEmail,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserContact,setEmail,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserContact,getCreateDate,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserContact,setCreateDate,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserContact,getUpdateDate,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserContact,setUpdateDate,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserContact,getDeleteDate,3,1,0
books_source_repo,com.sismics.books.core.model.jpa,UserContact,setDeleteDate,3,1,1
books_source_repo,com.sismics.books.core.model.jpa,UserContact,toString,3,1,0
books_source_repo,com.sismics.books.core.service,BookDataService,startUp,7,2,0
books_source_repo,com.sismics.books.core.service,BookDataService,initConfig,8,1,0
books_source_repo,com.sismics.books.core.service,BookDataService,run,3,1,0
books_source_repo,com.sismics.books.core.service,BookDataService,searchBook,31,3,1
books_source_repo,com.sismics.books.core.service,BookDataService,call,16,1,0
books_source_repo,com.sismics.books.core.service,BookDataService,searchBookWithGoogle,48,7,1
books_source_repo,com.sismics.books.core.service,BookDataService,searchBookWithOpenLibrary,44,6,1
books_source_repo,com.sismics.books.core.service,BookDataService,downloadThumbnail,13,2,2
books_source_repo,com.sismics.books.core.service,BookDataService,shutDown,7,2,0
books_source_repo,com.sismics.books.core.service,FacebookService,startUp,5,1,0
books_source_repo,com.sismics.books.core.service,FacebookService,shutDown,2,1,0
books_source_repo,com.sismics.books.core.service,FacebookService,runOneIteration,8,1,0
books_source_repo,com.sismics.books.core.service,FacebookService,run,3,1,0
books_source_repo,com.sismics.books.core.service,FacebookService,synchronizeAllContact,18,4,0
books_source_repo,com.sismics.books.core.service,FacebookService,scheduler,3,1,0
books_source_repo,com.sismics.books.core.service,FacebookService,getExtendedAccessToken,17,3,1
books_source_repo,com.sismics.books.core.service,FacebookService,validatePermission,34,10,1
books_source_repo,com.sismics.books.core.service,FacebookService,synchronizeContact,38,9,2
books_source_repo,com.sismics.books.core.service,FacebookService,updateUserData,7,1,2
books_source_repo,com.sismics.books.core.service,FacebookService,publishAction,2,1,1
books_source_repo,com.sismics.books.core.service.facebook,AuthenticationException,AuthenticationException,3,1,1
books_source_repo,com.sismics.books.core.service.facebook,PermissionException,PermissionException,3,1,1
books_source_repo,com.sismics.books.core.util,ConfigUtil,getConfigStringValue,8,2,1
books_source_repo,com.sismics.books.core.util,ConfigUtil,getConfigBundle,3,1,0
books_source_repo,com.sismics.books.core.util,ConfigUtil,getConfigIntegerValue,4,1,1
books_source_repo,com.sismics.books.core.util,ConfigUtil,getConfigBooleanValue,4,1,1
books_source_repo,com.sismics.books.core.util,DirectoryUtil,getBaseDataDirectory,21,6,0
books_source_repo,com.sismics.books.core.util,DirectoryUtil,getDbDirectory,3,1,0
books_source_repo,com.sismics.books.core.util,DirectoryUtil,getBookDirectory,3,1,0
books_source_repo,com.sismics.books.core.util,DirectoryUtil,getLogDirectory,3,1,0
books_source_repo,com.sismics.books.core.util,DirectoryUtil,getThemeDirectory,14,3,0
books_source_repo,com.sismics.books.core.util,DirectoryUtil,getDataSubDirectory,8,2,1
books_source_repo,com.sismics.books.core.util,EntityManagerUtil,flush,3,1,0
books_source_repo,com.sismics.books.core.util,StreamUtil,detectGzip,12,2,1
books_source_repo,com.sismics.books.core.util,TransactionUtil,handle,48,6,1
books_source_repo,com.sismics.books.core.util,TransactionUtil,commit,5,1,0
books_source_repo,com.sismics.books.core.util.jpa,PaginatedList,PaginatedList,4,1,2
books_source_repo,com.sismics.books.core.util.jpa,PaginatedList,getResultCount,3,1,0
books_source_repo,com.sismics.books.core.util.jpa,PaginatedList,setResultCount,3,1,1
books_source_repo,com.sismics.books.core.util.jpa,PaginatedList,getResultList,3,1,0
books_source_repo,com.sismics.books.core.util.jpa,PaginatedList,setResultList,3,1,1
books_source_repo,com.sismics.books.core.util.jpa,PaginatedList,getLimit,3,1,0
books_source_repo,com.sismics.books.core.util.jpa,PaginatedList,getOffset,3,1,0
books_source_repo,com.sismics.books.core.util.jpa,PaginatedLists,create,12,4,2
books_source_repo,com.sismics.books.core.util.jpa,PaginatedLists,create,3,1,0
books_source_repo,com.sismics.books.core.util.jpa,PaginatedLists,executeCountQuery,9,1,2
books_source_repo,com.sismics.books.core.util.jpa,PaginatedLists,executeResultQuery,6,1,2
books_source_repo,com.sismics.books.core.util.jpa,PaginatedLists,executePaginatedQuery,4,1,2
books_source_repo,com.sismics.books.core.util.jpa,PaginatedLists,executePaginatedQuery,9,1,3
books_source_repo,com.sismics.books.core.util.jpa,QueryParam,QueryParam,4,1,2
books_source_repo,com.sismics.books.core.util.jpa,QueryParam,getQueryString,3,1,0
books_source_repo,com.sismics.books.core.util.jpa,QueryParam,getParameterMap,3,1,0
books_source_repo,com.sismics.books.core.util.jpa,QueryUtil,getNativeQuery,8,2,1
books_source_repo,com.sismics.books.core.util.jpa,SortCriteria,SortCriteria,8,3,2
books_source_repo,com.sismics.books.core.util.jpa,SortCriteria,getColumn,3,1,0
books_source_repo,com.sismics.books.core.util.jpa,SortCriteria,isAsc,3,1,0
books_source_repo,com.sismics.books.core.util.math,MathUtil,clip,9,3,3
books_source_repo,com.sismics.books.core.util.math,MathUtil,interpolate,4,1,5
books_source_repo,com.sismics.books.core.util.math,MathUtil,randomHexColor,12,3,0
books_source_repo,com.sismics.books.core.util.math,MathUtilTest,testRandomHexColor,5,1,0
books_source_repo,com.sismics.books.core.util.mime,MimeTypeUtil,guessMimeType,10,2,1
books_source_repo,com.sismics.books.core.util.mime,MimeTypeUtil,guessMimeType,22,7,1
books_source_repo,com.sismics.util.context,ThreadLocalContext,ThreadLocalContext,2,1,0
books_source_repo,com.sismics.util.context,ThreadLocalContext,get,8,2,0
books_source_repo,com.sismics.util.context,ThreadLocalContext,cleanup,3,1,0
books_source_repo,com.sismics.util.context,ThreadLocalContext,isInTransactionalContext,3,1,0
books_source_repo,com.sismics.util.context,ThreadLocalContext,getEntityManager,3,1,0
books_source_repo,com.sismics.util.context,ThreadLocalContext,setEntityManager,3,1,1
books_source_repo,com.sismics.util,EnvironmentUtil,isWindows,3,1,0
books_source_repo,com.sismics.util,EnvironmentUtil,isMacOs,3,1,0
books_source_repo,com.sismics.util,EnvironmentUtil,isUnix,3,1,0
books_source_repo,com.sismics.util,EnvironmentUtil,isUnitTest,3,1,0
books_source_repo,com.sismics.util,EnvironmentUtil,getWindowsAppData,3,1,0
books_source_repo,com.sismics.util,EnvironmentUtil,getMacOsUserHome,3,1,0
books_source_repo,com.sismics.util,EnvironmentUtil,getBooksHome,3,1,0
books_source_repo,com.sismics.util,EnvironmentUtil,getWebappRoot,3,1,0
books_source_repo,com.sismics.util,EnvironmentUtil,setWebappRoot,3,1,1
books_source_repo,com.sismics.util,HttpUtil,readUrlIntoString,29,4,1
books_source_repo,com.sismics.util,HttpUtil,postUrl,34,4,2
books_source_repo,com.sismics.util,LocaleUtil,getLocale,13,3,1
books_source_repo,com.sismics.util,LocaleUtil,getLocaleIdFromAcceptLanguage,21,5,1
books_source_repo,com.sismics.util,ResourceUtil,list,45,11,3
books_source_repo,com.sismics.util,ResourceUtil,list,3,1,2
books_source_repo,com.sismics.util,TestResourceUtil,listFilesTest,10,1,0
books_source_repo,com.sismics.util.jpa,DbOpenHelper,DbOpenHelper,6,1,1
books_source_repo,com.sismics.util.jpa,DbOpenHelper,open,77,7,0
books_source_repo,com.sismics.util.jpa,DbOpenHelper,executeAllScript,17,3,1
books_source_repo,com.sismics.util.jpa,DbOpenHelper,accept,4,1,2
books_source_repo,com.sismics.util.jpa,DbOpenHelper,executeScript,27,6,1
books_source_repo,com.sismics.util.jpa,DbOpenHelper,onCreate,0,1,0
books_source_repo,com.sismics.util.jpa,DbOpenHelper,onUpgrade,0,1,2
books_source_repo,com.sismics.util.jpa,DbOpenHelper,getExceptions,3,1,0
books_source_repo,com.sismics.util.jpa,DbOpenHelper,setHaltOnError,3,1,1
books_source_repo,com.sismics.util.jpa,DbOpenHelper,setFormat,3,1,1
books_source_repo,com.sismics.util.jpa,EMF,onCreate,3,1,0
books_source_repo,com.sismics.util.jpa,EMF,onUpgrade,5,2,2
books_source_repo,com.sismics.util.jpa,EMF,getEntityManagerProperties,30,2,0
books_source_repo,com.sismics.util.jpa,EMF,EMF,2,1,0
books_source_repo,com.sismics.util.jpa,EMF,get,3,1,0
books_source_repo,com.sismics.util.jpa,ManagedProviderConnectionHelper,ManagedProviderConnectionHelper,3,1,1
books_source_repo,com.sismics.util.jpa,ManagedProviderConnectionHelper,prepare,8,2,1
books_source_repo,com.sismics.util.jpa,ManagedProviderConnectionHelper,createServiceRegistry,5,1,1
books_source_repo,com.sismics.util.jpa,ManagedProviderConnectionHelper,getConnection,3,1,0
books_source_repo,com.sismics.util.jpa,ManagedProviderConnectionHelper,release,8,1,0
books_source_repo,com.sismics.util.jpa,ManagedProviderConnectionHelper,releaseConnection,15,2,0
books_source_repo,com.sismics.util.jpa,ManagedProviderConnectionHelper,releaseServiceRegistry,10,2,0
books_source_repo,com.sismics.util.jpa,SessionUtil,SessionUtil,2,1,0
books_source_repo,com.sismics.util.jpa,SessionUtil,getCurrentSession,4,1,0
books_source_repo,com.sismics.util.jpa,SuppliedConnectionProviderConnectionHelper,SuppliedConnectionProviderConnectionHelper,3,1,1
books_source_repo,com.sismics.util.jpa,SuppliedConnectionProviderConnectionHelper,prepare,12,2,1
books_source_repo,com.sismics.util.jpa,SuppliedConnectionProviderConnectionHelper,getConnection,3,1,0
books_source_repo,com.sismics.util.jpa,SuppliedConnectionProviderConnectionHelper,release,10,3,0
books_source_repo,com.sismics.util.log4j,LogCriteria,getLevel,3,1,0
books_source_repo,com.sismics.util.log4j,LogCriteria,setLevel,3,1,1
books_source_repo,com.sismics.util.log4j,LogCriteria,getTag,3,1,0
books_source_repo,com.sismics.util.log4j,LogCriteria,setTag,3,1,1
books_source_repo,com.sismics.util.log4j,LogCriteria,getMessage,3,1,0
books_source_repo,com.sismics.util.log4j,LogCriteria,setMessage,3,1,1
books_source_repo,com.sismics.util.log4j,LogEntry,LogEntry,6,1,4
books_source_repo,com.sismics.util.log4j,LogEntry,getTimestamp,3,1,0
books_source_repo,com.sismics.util.log4j,LogEntry,getLevel,3,1,0
books_source_repo,com.sismics.util.log4j,LogEntry,getTag,3,1,0
books_source_repo,com.sismics.util.log4j,LogEntry,getMessage,3,1,0
books_source_repo,com.sismics.util.log4j,MemoryAppender,requiresLayout,3,1,0
books_source_repo,com.sismics.util.log4j,MemoryAppender,close,6,2,0
books_source_repo,com.sismics.util.log4j,MemoryAppender,append,12,3,1
books_source_repo,com.sismics.util.log4j,MemoryAppender,getLoggerName,4,1,1
books_source_repo,com.sismics.util.log4j,MemoryAppender,getLogList,3,1,0
books_source_repo,com.sismics.util.log4j,MemoryAppender,setSize,3,1,1
books_source_repo,com.sismics.util.log4j,MemoryAppender,find,25,5,2
books_source_repo,com.sismics.books.rest.resource,AppResource,info,15,2,0
books_source_repo,com.sismics.books.rest.resource,AppResource,update,13,2,1
books_source_repo,com.sismics.books.rest.resource,AppResource,log,31,4,5
books_source_repo,com.sismics.books.rest.resource,BaseResource,authenticate,10,2,0
books_source_repo,com.sismics.books.rest.resource,BaseResource,checkBaseFunction,5,2,1
books_source_repo,com.sismics.books.rest.resource,BaseResource,hasBaseFunction,7,2,1
books_source_repo,com.sismics.books.rest.resource,BookResource,add,32,4,1
books_source_repo,com.sismics.books.rest.resource,BookResource,delete,14,3,1
books_source_repo,com.sismics.books.rest.resource,BookResource,add,77,17,10
books_source_repo,com.sismics.books.rest.resource,BookResource,update,78,20,11
books_source_repo,com.sismics.books.rest.resource,BookResource,get,41,6,1
books_source_repo,com.sismics.books.rest.resource,BookResource,cover,18,2,1
books_source_repo,com.sismics.books.rest.resource,BookResource,updateCover,21,3,2
books_source_repo,com.sismics.books.rest.resource,BookResource,list,52,6,7
books_source_repo,com.sismics.books.rest.resource,BookResource,importFile,31,3,1
books_source_repo,com.sismics.books.rest.resource,BookResource,read,11,2,2
books_source_repo,com.sismics.books.rest.resource,ConnectResource,list,19,3,0
books_source_repo,com.sismics.books.rest.resource,ConnectResource,add,41,3,2
books_source_repo,com.sismics.books.rest.resource,ConnectResource,remove,11,2,1
books_source_repo,com.sismics.books.rest.resource,ConnectResource,update,16,3,2
books_source_repo,com.sismics.books.rest.resource,ConnectResource,contactList,30,4,4
books_source_repo,com.sismics.books.rest.resource,ConnectResource,getAppId,10,1,1
books_source_repo,com.sismics.books.rest.resource,LocaleResource,list,13,2,0
books_source_repo,com.sismics.books.rest.resource,TagResource,list,18,3,0
books_source_repo,com.sismics.books.rest.resource,TagResource,add,23,4,2
books_source_repo,com.sismics.books.rest.resource,TagResource,update,28,7,3
books_source_repo,com.sismics.books.rest.resource,TagResource,delete,14,3,1
books_source_repo,com.sismics.books.rest.resource,TextPlainMessageBodyWriter,isWriteable,3,1,4
books_source_repo,com.sismics.books.rest.resource,TextPlainMessageBodyWriter,getSize,3,1,5
books_source_repo,com.sismics.books.rest.resource,TextPlainMessageBodyWriter,writeTo,10,1,7
books_source_repo,com.sismics.books.rest.resource,ThemeResource,list,13,2,0
books_source_repo,com.sismics.books.rest.resource,UserResource,register,33,3,4
books_source_repo,com.sismics.books.rest.resource,UserResource,update,31,7,5
books_source_repo,com.sismics.books.rest.resource,UserResource,update,32,7,5
books_source_repo,com.sismics.books.rest.resource,UserResource,checkUsername,13,2,1
books_source_repo,com.sismics.books.rest.resource,UserResource,login,19,2,3
books_source_repo,com.sismics.books.rest.resource,UserResource,logout,30,7,0
books_source_repo,com.sismics.books.rest.resource,UserResource,delete,13,3,0
books_source_repo,com.sismics.books.rest.resource,UserResource,delete,20,4,1
books_source_repo,com.sismics.books.rest.resource,UserResource,info,25,3,0
books_source_repo,com.sismics.books.rest.resource,UserResource,view,17,3,1
books_source_repo,com.sismics.books.rest.resource,UserResource,list,23,3,4
books_source_repo,com.sismics.books.rest.resource,UserResource,session,27,7,0
books_source_repo,com.sismics.books.rest.resource,UserResource,deleteSession,18,5,0
books_source_repo,com.sismics.books.rest.model,FacebookUser,FacebookUser,6,1,4
books_source_repo,com.sismics.books.rest,TestAppResource,testAppResource,22,1,0
books_source_repo,com.sismics.books.rest,TestAppResource,testLogResource,25,1,0
books_source_repo,com.sismics.books.rest,TestBookResource,testBookResource,151,1,0
books_source_repo,com.sismics.books.rest,TestBookResource,testBookImportResource,31,1,0
books_source_repo,com.sismics.books.rest,TestConnectResource,testListApp,12,1,0
books_source_repo,com.sismics.books.rest,TestConnectResource,testFacebook,122,1,0
books_source_repo,com.sismics.books.rest,TestLocaleResource,testLocaleResource,9,1,0
books_source_repo,com.sismics.books.rest,TestSecurity,testSecurity,37,1,0
books_source_repo,com.sismics.books.rest,TestTagResource,testTagResource,86,1,0
books_source_repo,com.sismics.books.rest,TestThemeResource,testThemeResource,9,1,0
books_source_repo,com.sismics.books.rest,TestUserResource,testUserResource,153,1,0
books_source_repo,com.sismics.books.rest,TestUserResource,testUserResourceAdmin,63,1,0
books_source_repo,com.sismics.books.rest,BaseJerseyTest,BaseJerseyTest,4,1,0
books_source_repo,com.sismics.books.rest,BaseJerseyTest,setUp,7,1,0
books_source_repo,com.sismics.books.rest,BaseJerseyTest,tearDown,4,1,0
books_source_repo,com.sismics.rest.exception,ClientException,ClientException,4,1,3
books_source_repo,com.sismics.rest.exception,ClientException,ClientException,3,1,2
books_source_repo,com.sismics.rest.exception,ForbiddenClientException,ForbiddenClientException,3,1,0
books_source_repo,com.sismics.rest.exception,ServerException,ServerException,4,1,3
books_source_repo,com.sismics.rest.exception,ServerException,ServerException,3,1,2
books_source_repo,com.sismics.rest.resource,GenericExceptionMapper,toResponse,15,2,1
books_source_repo,com.sismics.rest.util,JsonUtil,append,19,4,3
books_source_repo,com.sismics.rest.util,ValidationUtil,validateRequired,5,2,2
books_source_repo,com.sismics.rest.util,ValidationUtil,validateLength,16,5,5
books_source_repo,com.sismics.rest.util,ValidationUtil,validateLength,3,1,4
books_source_repo,com.sismics.rest.util,ValidationUtil,validateStringNotBlank,3,1,2
books_source_repo,com.sismics.rest.util,ValidationUtil,validateHexColor,3,1,3
books_source_repo,com.sismics.rest.util,ValidationUtil,validateEmail,5,2,2
books_source_repo,com.sismics.rest.util,ValidationUtil,validateHttpUrl,7,2,2
books_source_repo,com.sismics.rest.util,ValidationUtil,validateAlphanumeric,5,2,2
books_source_repo,com.sismics.rest.util,ValidationUtil,validateDate,16,3,3
books_source_repo,com.sismics.rest.util,ValidationUtil,validateLocale,17,4,3
books_source_repo,com.sismics.rest.util,ValidationUtil,validateTheme,17,4,3
books_source_repo,com.sismics.security,AnonymousPrincipal,AnonymousPrincipal,2,1,0
books_source_repo,com.sismics.security,AnonymousPrincipal,getId,3,1,0
books_source_repo,com.sismics.security,AnonymousPrincipal,getName,3,1,0
books_source_repo,com.sismics.security,AnonymousPrincipal,isAnonymous,3,1,0
books_source_repo,com.sismics.security,AnonymousPrincipal,getLocale,3,1,0
books_source_repo,com.sismics.security,AnonymousPrincipal,setLocale,3,1,1
books_source_repo,com.sismics.security,AnonymousPrincipal,getDateTimeZone,3,1,0
books_source_repo,com.sismics.security,AnonymousPrincipal,getEmail,3,1,0
books_source_repo,com.sismics.security,AnonymousPrincipal,setDateTimeZone,3,1,1
books_source_repo,com.sismics.security,IPrincipal,isAnonymous,0,1,0
books_source_repo,com.sismics.security,IPrincipal,getId,0,1,0
books_source_repo,com.sismics.security,IPrincipal,getLocale,0,1,0
books_source_repo,com.sismics.security,IPrincipal,getDateTimeZone,0,1,0
books_source_repo,com.sismics.security,IPrincipal,getEmail,0,1,0
books_source_repo,com.sismics.security,UserPrincipal,UserPrincipal,4,1,2
books_source_repo,com.sismics.security,UserPrincipal,isAnonymous,3,1,0
books_source_repo,com.sismics.security,UserPrincipal,getId,3,1,0
books_source_repo,com.sismics.security,UserPrincipal,setId,3,1,1
books_source_repo,com.sismics.security,UserPrincipal,getName,3,1,0
books_source_repo,com.sismics.security,UserPrincipal,setName,3,1,1
books_source_repo,com.sismics.security,UserPrincipal,getLocale,3,1,0
books_source_repo,com.sismics.security,UserPrincipal,setLocale,3,1,1
books_source_repo,com.sismics.security,UserPrincipal,getDateTimeZone,3,1,0
books_source_repo,com.sismics.security,UserPrincipal,setDateTimeZone,3,1,1
books_source_repo,com.sismics.security,UserPrincipal,getEmail,3,1,0
books_source_repo,com.sismics.security,UserPrincipal,setEmail,3,1,1
books_source_repo,com.sismics.security,UserPrincipal,getBaseFunctionSet,3,1,0
books_source_repo,com.sismics.security,UserPrincipal,setBaseFunctionSet,3,1,1
books_source_repo,com.sismics.util.filter,RequestContextFilter,init,31,2,1
books_source_repo,com.sismics.util.filter,RequestContextFilter,run,3,1,0
books_source_repo,com.sismics.util.filter,RequestContextFilter,destroy,2,1,0
books_source_repo,com.sismics.util.filter,RequestContextFilter,doFilter,59,7,3
books_source_repo,com.sismics.util.filter,TokenBasedSecurityFilter,init,2,1,1
books_source_repo,com.sismics.util.filter,TokenBasedSecurityFilter,destroy,2,1,0
books_source_repo,com.sismics.util.filter,TokenBasedSecurityFilter,doFilter,44,9,3
